Ensembl Gene ID,Ensembl Transcript ID,Transcript Start,Transcript End,GC content,Chromosome Name
ENSG00000241336,ENST00000490497,154958737,154960933,37.27,3
ENSG00000258797,ENST00000557027,20750883,20754751,41.56,15
ENSG00000244738,ENST00000497988,170374351,170379912,42.50,3
ENSG00000229621,ENST00000435682,21910306,21933495,36.58,2
ENSG00000215049,ENST00000450181,30870284,30870872,53.31,13
ENSG00000163016,ENST00000450720,73872046,73912703,40.95,2
ENSG00000163016,ENST00000428767,73898157,73912212,40.95,2
ENSG00000248787,ENST00000510244,125626848,125629115,45.41,3
ENSG00000230702,ENST00000414975,62083830,62084190,44.32,2
ENSG00000236498,ENST00000425779,62095567,62113217,40.03,2
ENSG00000181984,ENST00000446144,20767700,20781019,49.19,15
ENSG00000181984,ENST00000454611,20768766,20778659,49.19,15
ENSG00000171084,ENST00000467239,125635463,125648853,53.05,3
ENSG00000171084,ENST00000484500,125635467,125647438,53.05,3
ENSG00000171084,ENST00000486431,125635468,125648832,53.05,3
ENSG00000171084,ENST00000485843,125635473,125648867,53.05,3
ENSG00000239739,ENST00000473110,170458140,170459154,46.80,3
ENSG00000229839,ENST00000425966,62296582,62374016,41.67,2
ENSG00000229839,ENST00000421323,62306850,62374016,41.67,2
ENSG00000240704,ENST00000490941,170670639,170671686,52.58,3
ENSG00000240497,ENST00000467896,171185873,171187422,40.97,3
ENSG00000240045,ENST00000489090,155008018,155011564,32.48,3
ENSG00000204872,ENST00000377712,73927754,73928432,57.00,2
ENSG00000242790,ENST00000470024,155008977,155011965,33.29,3
ENSG00000236463,ENST00000412722,30890497,30894040,40.97,13
ENSG00000231200,ENST00000450551,22156208,22753977,36.69,2
ENSG00000234594,ENST00000420943,171252212,171252404,43.52,3
ENSG00000239443,ENST00000464731,155027216,155027596,50.66,3
ENSG00000238121,ENST00000417079,30916597,30939898,44.99,13
ENSG00000238121,ENST00000420210,30915496,30941804,44.99,13
ENSG00000238121,ENST00000420219,30931879,30951282,44.99,13
ENSG00000238121,ENST00000429808,30931402,30938333,44.99,13
ENSG00000238121,ENST00000452659,30937313,30947169,44.99,13
ENSG00000238121,ENST00000416261,30948140,30951101,44.99,13
ENSG00000238121,ENST00000447147,30914407,30948036,44.99,13
ENSG00000238121,ENST00000450327,30931882,30946511,44.99,13
ENSG00000238121,ENST00000444319,30944609,30948051,44.99,13
ENSG00000228999,ENST00000430520,22167481,22188423,37.30,2
ENSG00000237883,ENST00000453103,74174769,74208568,45.28,2
ENSG00000237883,ENST00000439192,74185097,74208560,45.28,2
ENSG00000237883,ENST00000413452,74185143,74208488,45.28,2
ENSG00000242735,ENST00000442699,62373548,62374288,51.28,2
ENSG00000223691,ENST00000441585,22411208,22413185,39.08,2
ENSG00000248772,ENST00000513484,155093472,155093579,46.30,3
ENSG00000234189,ENST00000439809,22539925,22540116,41.67,2
ENSG00000243518,ENST00000476543,155119118,155121188,38.10,3
ENSG00000234717,ENST00000449106,171594142,171618530,38.64,3
ENSG00000241439,ENST00000466506,125677399,125677660,64.50,3
ENSG00000228541,ENST00000416845,62690262,62691205,46.29,2
ENSG00000235943,ENST00000456146,171612226,171613030,32.92,3
ENSG00000234207,ENST00000419013,22600466,22704876,36.56,2
ENSG00000242152,ENST00000487812,155149018,155151187,37.37,3
ENSG00000235499,ENST00000441217,74212259,74213470,69.31,2
ENSG00000248607,ENST00000508263,125775766,125777071,56.74,3
ENSG00000233587,ENST00000433429,22759351,22761160,37.46,2
ENSG00000233702,ENST00000439643,62734680,62734958,46.59,2
ENSG00000237483,ENST00000452665,171943218,171943662,40.45,3
ENSG00000255989,ENST00000496886,74213653,74220867,48.43,2
ENSG00000250012,ENST00000511301,125803063,125804295,39.32,3
ENSG00000250012,ENST00000507924,125803170,125814192,39.32,3
ENSG00000229503,ENST00000454675,62759718,62760194,41.93,2
ENSG00000236686,ENST00000454901,172143640,172144879,41.05,3
ENSG00000225039,ENST00000420694,30993656,30996374,54.28,13
ENSG00000239508,ENST00000475196,155166973,155175542,38.56,3
ENSG00000257800,ENST00000551203,74347807,74350345,41.55,2
ENSG00000232451,ENST00000440785,23253475,23421927,42.48,2
ENSG00000232451,ENST00000421581,23240997,23313708,42.48,2
ENSG00000232451,ENST00000432612,23249981,23253293,42.48,2
ENSG00000258916,ENST00000554414,20798818,20804204,58.34,15
ENSG00000232144,ENST00000426107,62779598,62780569,41.98,2
ENSG00000224611,ENST00000429380,172240018,172240234,38.25,3
ENSG00000236444,ENST00000436446,31002128,31002592,47.47,13
ENSG00000236444,ENST00000538122,31002084,31002656,47.47,13
ENSG00000242925,ENST00000472913,155203592,155204910,42.68,3
ENSG00000225439,ENST00000529783,74375136,74376181,49.20,2
ENSG00000225439,ENST00000423477,74375166,74377188,49.20,2
ENSG00000225439,ENST00000533563,74375172,74377115,49.20,2
ENSG00000230595,ENST00000445584,62788193,62788558,36.89,2
ENSG00000258707,ENST00000553844,20832128,20832668,47.13,15
ENSG00000239212,ENST00000488873,155375549,155376401,45.25,3
ENSG00000213411,ENST00000393978,31113734,31117598,49.37,13
ENSG00000250218,ENST00000512384,125822483,125826912,57.92,3
ENSG00000226622,ENST00000416111,62839007,62889763,39.41,2
ENSG00000226622,ENST00000444672,62817390,62889789,39.41,2
ENSG00000223387,ENST00000424941,172278691,172313397,40.99,3
ENSG00000223387,ENST00000418839,172308503,172312460,40.99,3
ENSG00000223387,ENST00000441185,172278678,172313217,40.99,3
ENSG00000258590,ENST00000554452,20862967,20893737,31.39,15
ENSG00000258590,ENST00000556948,20870054,20876600,31.39,15
ENSG00000246022,ENST00000500232,125898908,125929012,44.64,3
ENSG00000246022,ENST00000502278,125898919,125927344,44.64,3
ENSG00000246022,ENST00000500525,125926098,125929009,44.64,3
ENSG00000241307,ENST00000469035,155478406,155479006,42.60,3
ENSG00000232489,ENST00000442257,31115780,31117034,54.02,13
ENSG00000224117,ENST00000433704,31127807,31128830,41.31,13
ENSG00000240489,ENST00000497538,155705093,155705965,41.81,3
ENSG00000229798,ENST00000454475,74533855,74535135,54.57,2
ENSG00000223530,ENST00000423706,23553535,23554915,52.86,2
ENSG00000174930,ENST00000449668,155737435,155755436,39.93,3
ENSG00000174930,ENST00000312652,155754378,155755475,39.93,3
ENSG00000224426,ENST00000451221,172321230,172321796,47.97,3
ENSG00000260409,ENST00000564214,20935076,20961512,39.23,15
ENSG00000233714,ENST00000415245,23570525,23574735,53.29,2
ENSG00000226605,ENST00000452397,63053199,63085573,37.84,2
ENSG00000237879,ENST00000414407,31377343,31384782,48.31,13
ENSG00000234632,ENST00000455668,74577196,74578136,48.03,2
ENSG00000242017,ENST00000482834,155761944,155762737,55.79,3
ENSG00000250934,ENST00000511512,125985639,126010122,44.19,3
ENSG00000250934,ENST00000512435,125985660,126007260,44.19,3
ENSG00000231384,ENST00000444110,172398504,172399014,47.36,3
ENSG00000259383,ENST00000559621,20964640,20980123,45.75,15
ENSG00000237162,ENST00000420122,63167051,63167417,42.78,2
ENSG00000259443,ENST00000560839,20978413,20980200,53.02,15
ENSG00000225658,ENST00000416876,74578261,74578546,33.92,2
ENSG00000231609,ENST00000429952,63271057,63274846,48.19,2
ENSG00000231609,ENST00000437346,63272196,63275775,48.19,2
ENSG00000231609,ENST00000412297,63272311,63273744,48.19,2
ENSG00000231609,ENST00000413549,63272446,63275656,48.19,2
ENSG00000223634,ENST00000426527,23580387,23583247,47.57,2
ENSG00000224743,ENST00000592950,31456070,31505420,43.70,13
ENSG00000224743,ENST00000585870,31456978,31506743,43.70,13
ENSG00000224743,ENST00000588726,31457086,31505762,43.70,13
ENSG00000224743,ENST00000590344,31473543,31505495,43.70,13
ENSG00000224743,ENST00000593246,31478894,31505691,43.70,13
ENSG00000224743,ENST00000590721,31482913,31505565,43.70,13
ENSG00000224743,ENST00000451495,31490183,31505646,43.70,13
ENSG00000224743,ENST00000586973,31490183,31505656,43.70,13
ENSG00000224743,ENST00000586464,31490321,31505566,43.70,13
ENSG00000224743,ENST00000588425,31496482,31506593,43.70,13
ENSG00000224743,ENST00000585582,31502795,31505679,43.70,13
ENSG00000224743,ENST00000411835,31504809,31506721,43.70,13
ENSG00000224743,ENST00000589840,31504983,31506390,43.70,13
ENSG00000224743,ENST00000429200,31505766,31506620,43.70,13
ENSG00000224743,ENST00000587596,31505851,31507574,43.70,13
ENSG00000224743,ENST00000591131,31505851,31507983,43.70,13
ENSG00000224743,ENST00000591300,31505924,31507568,43.70,13
ENSG00000237737,ENST00000416630,74612613,74614153,43.61,2
ENSG00000237737,ENST00000418990,74612623,74618554,43.61,2
ENSG00000237737,ENST00000426715,74612624,74619031,43.61,2
ENSG00000237737,ENST00000427343,74612630,74619360,43.61,2
ENSG00000237737,ENST00000412957,74612651,74620023,43.61,2
ENSG00000237737,ENST00000437991,74612845,74621009,43.61,2
ENSG00000235497,ENST00000421563,23598100,23604170,44.34,2
ENSG00000235497,ENST00000430051,23598235,23604126,44.34,2
ENSG00000251448,ENST00000514281,126007710,126012867,47.21,3
ENSG00000249833,ENST00000506660,126111875,126113694,51.81,3
ENSG00000249833,ENST00000511287,126111876,126113240,51.81,3
ENSG00000249833,ENST00000505467,126111876,126113431,51.81,3
ENSG00000242537,ENST00000464884,155829221,155831987,41.02,3
ENSG00000227709,ENST00000490318,155893641,155894700,40.63,3
ENSG00000227709,ENST00000442137,155875691,155894700,40.63,3
ENSG00000227440,ENST00000430660,172546526,172546966,53.97,3
ENSG00000224464,ENST00000425684,24095138,24095884,52.21,2
ENSG00000240596,ENST00000473876,155933349,155945672,41.28,3
ENSG00000237501,ENST00000428618,172548771,172549019,56.22,3
ENSG00000232403,ENST00000428700,63335253,63335564,46.47,2
ENSG00000238111,ENST00000421721,24123563,24124019,45.73,2
ENSG00000242412,ENST00000491724,63344986,63346677,45.21,2
ENSG00000242412,ENST00000443827,63346146,63346398,45.21,2
ENSG00000237473,ENST00000447709,172871527,173054755,37.13,3
ENSG00000237645,ENST00000449016,173362021,173362501,55.93,3
ENSG00000248557,ENST00000505008,126343635,126344904,40.00,3
ENSG00000242370,ENST00000467794,156158946,156164694,41.12,3
ENSG00000234521,ENST00000448783,74640147,74640608,55.63,2
ENSG00000198284,ENST00000504322,126379452,126386191,51.10,3
ENSG00000198284,ENST00000357061,126380924,126390782,51.10,3
ENSG00000198284,ENST00000514993,126380989,126386169,51.10,3
ENSG00000243926,ENST00000492937,156389651,156392167,43.54,3
ENSG00000243926,ENST00000478005,156389653,156391722,43.54,3
ENSG00000243926,ENST00000463449,156389711,156390659,43.54,3
ENSG00000228213,ENST00000423873,173628288,173638586,35.14,3
ENSG00000228213,ENST00000457192,173628426,173638448,35.14,3
ENSG00000233716,ENST00000438685,63459588,63460712,36.80,2
ENSG00000233155,ENST00000414130,74645249,74645569,59.50,2
ENSG00000258420,ENST00000556676,20980793,20981327,76.07,15
ENSG00000258821,ENST00000479098,74725815,74726494,60.29,2
ENSG00000234946,ENST00000445371,24166716,24167221,49.01,2
ENSG00000203415,ENST00000366235,63745026,63746647,55.49,2
ENSG00000228305,ENST00000436998,63849312,63849965,54.03,2
ENSG00000228305,ENST00000425312,63849309,63849965,54.03,2
ENSG00000259089,ENST00000557243,21018628,21020287,54.28,15
ENSG00000232642,ENST00000428344,24388753,24397652,44.41,2
ENSG00000232642,ENST00000438414,24392818,24397874,44.41,2
ENSG00000232601,ENST00000411665,174020734,174021077,47.67,3
ENSG00000174912,ENST00000481421,156431673,156432717,41.53,3
ENSG00000174912,ENST00000447575,156432013,156432717,41.53,3
ENSG00000259214,ENST00000559474,21031783,21031969,31.02,15
ENSG00000257702,ENST00000548978,74729722,74731744,61.39,2
ENSG00000223754,ENST00000429717,24422708,24424567,53.12,2
ENSG00000229920,ENST00000449995,63869589,63870922,37.69,2
ENSG00000229920,ENST00000419038,63870404,63871172,37.69,2
ENSG00000233872,ENST00000428904,74845983,74848106,40.96,2
ENSG00000261048,ENST00000568241,21095535,21095935,37.66,15
ENSG00000261554,ENST00000564941,21098712,21099309,43.31,15
ENSG00000242628,ENST00000413254,24437250,24439163,44.25,2
ENSG00000242628,ENST00000413989,24437250,24444375,44.25,2
ENSG00000242628,ENST00000430105,24437250,24444385,44.25,2
ENSG00000258799,ENST00000557032,21106770,21106938,34.32,15
ENSG00000240875,ENST00000472943,156465135,156534823,39.71,3
ENSG00000240875,ENST00000488584,156467790,156469308,39.71,3
ENSG00000240875,ENST00000473352,156470852,156534851,39.71,3
ENSG00000213169,ENST00000435269,174095034,174095795,60.24,3
ENSG00000258710,ENST00000553416,21145767,21198632,38.68,15
ENSG00000258710,ENST00000554817,21184349,21196111,38.68,15
ENSG00000258710,ENST00000557312,21184376,21196817,38.68,15
ENSG00000258710,ENST00000554209,21184394,21188743,38.68,15
ENSG00000258710,ENST00000567916,21195988,21198600,38.68,15
ENSG00000230497,ENST00000414101,174777151,174777821,44.26,3
ENSG00000248850,ENST00000503372,126390949,126392066,61.63,3
ENSG00000108442,ENST00000455082,74855455,74856069,39.51,2
ENSG00000234488,ENST00000411843,63911439,63911844,47.54,2
ENSG00000249558,ENST00000513160,126485277,126486318,53.65,3
ENSG00000230292,ENST00000453180,174797097,174833032,34.59,3
ENSG00000230292,ENST00000436929,174797102,174830390,34.59,3
ENSG00000228872,ENST00000393996,63944256,63945033,47.43,2
ENSG00000232963,ENST00000437531,24553271,24553543,50.18,2
ENSG00000229221,ENST00000416539,63978831,63979764,45.07,2
ENSG00000258855,ENST00000555298,21166004,21166910,45.64,15
ENSG00000243016,ENST00000492080,126940037,126940724,60.47,3
ENSG00000224646,ENST00000421570,74981797,74981946,59.33,2
ENSG00000236094,ENST00000440633,31456688,31457532,42.01,13
ENSG00000230457,ENST00000473864,156527340,156528521,46.53,3
ENSG00000233747,ENST00000457490,24557381,24558021,49.92,2
ENSG00000204792,ENST00000435984,75145275,75159921,45.70,2
ENSG00000204792,ENST00000377469,75155366,75160151,45.70,2
ENSG00000204792,ENST00000418204,75158555,75165545,45.70,2
ENSG00000241879,ENST00000465138,156695347,156695614,39.93,3
ENSG00000258494,ENST00000556889,21174611,21175544,48.29,15
ENSG00000239620,ENST00000465482,127002924,127003524,61.73,3
ENSG00000259698,ENST00000561158,21224717,21226180,57.99,15
ENSG00000237953,ENST00000458227,25191827,25192093,40.45,2
ENSG00000228079,ENST00000423539,64313484,64315380,39.54,2
ENSG00000238185,ENST00000433788,31547426,31551760,38.43,13
ENSG00000226779,ENST00000424690,174952651,174988885,34.41,3
ENSG00000239706,ENST00000487061,156705906,156706501,50.34,3
ENSG00000244215,ENST00000488425,127041150,127109513,47.63,3
ENSG00000259025,ENST00000554586,21258333,21260031,45.20,15
ENSG00000224165,ENST00000421904,25194259,25195691,45.18,2
ENSG00000224165,ENST00000451291,25194311,25258619,45.18,2
ENSG00000224165,ENST00000445389,25194995,25250386,45.18,2
ENSG00000224165,ENST00000434897,25194995,25262563,45.18,2
ENSG00000224165,ENST00000428614,25195013,25258533,45.18,2
ENSG00000224165,ENST00000422449,25195034,25195691,45.18,2
ENSG00000224165,ENST00000421842,25195052,25195699,45.18,2
ENSG00000225889,ENST00000438115,64370373,64456739,40.39,2
ENSG00000225889,ENST00000413030,64434109,64478489,40.39,2
ENSG00000225889,ENST00000426365,64454995,64478478,40.39,2
ENSG00000225889,ENST00000449678,64455557,64479072,40.39,2
ENSG00000225889,ENST00000436950,64455587,64475672,40.39,2
ENSG00000225889,ENST00000451350,64455602,64479993,40.39,2
ENSG00000236241,ENST00000454746,175392875,175394589,36.85,3
ENSG00000230403,ENST00000415283,31569299,31570275,37.56,13
ENSG00000236209,ENST00000418001,75146682,75151973,50.59,2
ENSG00000231894,ENST00000425638,31651391,31689836,44.76,13
ENSG00000230836,ENST00000453951,75167385,75169797,41.61,2
ENSG00000214192,ENST00000397758,175436019,175436458,43.41,3
ENSG00000258771,ENST00000557707,21286141,21286776,64.62,15
ENSG00000236167,ENST00000424400,75683120,75683704,47.69,2
ENSG00000260986,ENST00000568414,21333027,21335424,46.16,15
ENSG00000243629,ENST00000471357,156799456,156840793,44.84,3
ENSG00000225552,ENST00000426315,175490933,175494121,32.99,3
ENSG00000258684,ENST00000556075,21365634,21372686,42.49,15
ENSG00000239921,ENST00000461398,127199533,127255655,45.29,3
ENSG00000241544,ENST00000469196,156799630,156806336,45.36,3
ENSG00000229427,ENST00000455755,31885426,31887058,37.42,13
ENSG00000240562,ENST00000479610,127208396,127209630,54.25,3
ENSG00000237293,ENST00000444852,75701579,75709705,41.17,2
ENSG00000239608,ENST00000485218,127794653,127797899,61.10,3
ENSG00000241135,ENST00000467995,156807670,156817618,44.87,3
ENSG00000241135,ENST00000474477,156807670,156817945,44.87,3
ENSG00000241135,ENST00000471719,156807670,156818924,44.87,3
ENSG00000229715,ENST00000428783,32420978,32527609,39.47,13
ENSG00000229715,ENST00000490410,32524296,32527578,39.47,13
ENSG00000229715,ENST00000566025,32526717,32527498,39.47,13
ENSG00000260217,ENST00000562617,175656717,175658825,38.31,3
ENSG00000231172,ENST00000451622,75767865,75769832,47.76,2
ENSG00000242049,ENST00000471626,128182437,128191160,55.03,3
ENSG00000230362,ENST00000437653,175695285,175696358,57.26,3
ENSG00000244300,ENST00000464242,128208055,128216209,55.65,3
ENSG00000244300,ENST00000468377,128208075,128221191,55.65,3
ENSG00000244300,ENST00000473958,128208100,128208929,55.65,3
ENSG00000258883,ENST00000555285,21893090,21903057,31.24,15
ENSG00000230923,ENST00000431020,64412212,64432619,40.82,2
ENSG00000237161,ENST00000556425,21936548,21938111,43.99,15
ENSG00000237161,ENST00000431494,21936560,21937408,43.99,15
ENSG00000230477,ENST00000426657,75825197,75825685,64.01,2
ENSG00000226247,ENST00000423067,75878414,75878753,48.24,2
ENSG00000229593,ENST00000458157,25302770,25304558,44.44,2
ENSG00000244515,ENST00000488218,156880452,156881721,55.91,3
ENSG00000247765,ENST00000500487,21941147,21968151,39.24,15
ENSG00000233107,ENST00000417269,76333142,76334450,38.04,2
ENSG00000235822,ENST00000441659,32559822,32565134,41.52,13
ENSG00000238012,ENST00000448204,64557620,64559265,47.81,2
ENSG00000236357,ENST00000416584,175785830,175786696,45.33,3
ENSG00000239405,ENST00000474255,128256863,128257474,45.42,3
ENSG00000258415,ENST00000554326,21987459,21987995,75.98,15
ENSG00000241770,ENST00000480817,156881241,156886922,42.70,3
ENSG00000242551,ENST00000466990,128393578,128395848,50.73,3
ENSG00000228209,ENST00000398059,76485160,76486023,45.49,2
ENSG00000237637,ENST00000428419,32599451,32605776,42.06,13
ENSG00000234653,ENST00000445178,77213091,77236917,35.95,2
ENSG00000238201,ENST00000424119,64565201,64568781,47.25,2
ENSG00000258712,ENST00000556905,22015705,22016791,43.15,15
ENSG00000261452,ENST00000567599,25380063,25382006,51.49,2
ENSG00000243176,ENST00000460796,156893012,156957753,39.16,3
ENSG00000243176,ENST00000487238,156893058,157099054,39.16,3
ENSG00000243176,ENST00000488040,156893136,157003080,39.16,3
ENSG00000243176,ENST00000475102,156948068,157033684,39.16,3
ENSG00000243176,ENST00000494885,157003949,157033934,39.16,3
ENSG00000239503,ENST00000476069,128467381,128468332,47.37,3
ENSG00000230633,ENST00000418076,32872291,32872849,40.79,13
